customer_id,age,gender,item_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,promo_code_used,previous_purchases,payment_method,frequency_of_purchases,avg_order_value,discount_applied_flag,promo_code_used_flag,subscription_flag,frequency_score,satisfaction_flag,satisfaction_level,promo_dependency_score,promo_dependency_level,value_score,value_tier,loyalty_def_1,loyalty_def_2,customer_segment,age_group,spend_level,retention_score,retention_level,ml_cluster,ml_customer_segment
2463,68,Male,Pants,Clothing,99,Missouri,XL,Orange,Spring,4.3,No,Standard,No,No,31,Bank Transfer,Bi-Weekly,3.193548387096774,0,0,0,1,1,High Satisfaction,0.0,Low Promo Dependency,0.5631666666666667,Premium Value,0,0,Stable Mid-Value Customers,55+,High Spend,0.3973333333333333,Low Retention,0,Stable Mid-Value Customers
2464,60,Male,Blouse,Clothing,21,Mississippi,XL,Indigo,Summer,3.3,No,Standard,No,No,25,Cash,Bi-Weekly,0.84,0,0,0,1,0,Medium Satisfaction,0.0,Low Promo Dependency,0.1433205128205128,Low Value,0,0,At-Risk Low Value Customers,55+,Low Spend,0.3244102564102564,Low Retention,4,At-Risk Low Value Customers
2465,47,Male,Jacket,Outerwear,84,Hawaii,L,Teal,Winter,2.8,No,Express,No,No,4,Cash,Bi-Weekly,21.0,0,0,0,1,0,Low Satisfaction,0.0,Low Promo Dependency,0.2711923076923077,Low Value,0,0,At-Risk Low Value Customers,45-54,High Spend,0.073025641025641,Low Retention,4,At-Risk Low Value Customers
2466,18,Male,Sandals,Footwear,63,Texas,M,Brown,Spring,4.4,No,Free Shipping,No,No,20,Bank Transfer,Weekly,3.15,0,0,0,7,1,High Satisfaction,0.0,Low Promo Dependency,0.5447564102564102,Premium Value,0,0,Stable Mid-Value Customers,18-24,Medium Spend,0.6062564102564103,High Retention,3,One-Time Bargain Hunters
2467,32,Male,Shorts,Clothing,84,South Dakota,S,Pink,Summer,3.7,No,Express,No,No,37,Cash,Annually,2.27027027027027,0,0,0,2,0,Medium Satisfaction,0.0,Low Promo Dependency,0.4647243589743589,High Value,0,0,At-Risk Low Value Customers,25-34,High Spend,0.526025641025641,Medium Retention,1,Champions
2468,27,Male,Shorts,Clothing,72,New Jersey,M,Lavender,Spring,3.6,No,Express,No,No,28,Credit Card,Annually,2.571428571428572,0,0,0,2,0,Medium Satisfaction,0.0,Low Promo Dependency,0.3758141025641025,Mid Value,0,0,At-Risk Low Value Customers,25-34,Medium Spend,0.4178717948717949,Medium Retention,4,At-Risk Low Value Customers
2469,65,Male,Skirt,Clothing,21,Connecticut,L,Cyan,Winter,3.7,No,2-Day Shipping,No,No,6,Venmo,Weekly,3.5,0,0,0,7,0,Medium Satisfaction,0.0,Low Promo Dependency,0.2220128205128205,Low Value,0,0,At-Risk Low Value Customers,55+,Low Spend,0.4444102564102564,Medium Retention,4,At-Risk Low Value Customers
2470,68,Male,Sandals,Footwear,92,Maryland,M,Yellow,Fall,5.0,No,Standard,No,No,27,PayPal,Annually,3.4074074074074074,0,0,0,2,1,High Satisfaction,0.0,Low Promo Dependency,0.5434423076923076,Premium Value,0,0,Stable Mid-Value Customers,55+,High Spend,0.4057179487179487,Medium Retention,0,Stable Mid-Value Customers
2471,55,Male,Blouse,Clothing,72,Arizona,XL,Pink,Fall,2.7,No,Next Day Air,No,No,29,Credit Card,Fortnightly,2.4827586206896552,0,0,0,6,0,Low Satisfaction,0.0,Low Promo Dependency,0.4963333333333333,High Value,0,0,At-Risk Low Value Customers,55+,Medium Spend,0.6608205128205128,High Retention,1,Champions
2472,30,Male,Sandals,Footwear,83,Oklahoma,M,Gray,Spring,4.3,No,Store Pickup,No,No,1,Cash,Annually,83.0,0,0,0,2,1,High Satisfaction,0.0,Low Promo Dependency,0.3802435897435897,Mid Value,0,0,Stable Mid-Value Customers,25-34,High Spend,0.0919487179487179,Low Retention,0,Stable Mid-Value Customers
2473,24,Male,Shirt,Clothing,73,Utah,M,Peach,Summer,4.1,No,Standard,No,No,31,Credit Card,Annually,2.3548387096774195,0,0,0,2,1,High Satisfaction,0.0,Low Promo Dependency,0.4948974358974358,High Value,0,0,Stable Mid-Value Customers,18-24,Medium Spend,0.4547179487179487,Medium Retention,0,Stable Mid-Value Customers
2474,57,Male,Socks,Clothing,98,Arkansas,M,Red,Winter,2.6,No,Next Day Air,No,No,28,Cash,Quarterly,3.5,0,0,0,4,0,Low Satisfaction,0.0,Low Promo Dependency,0.5165833333333334,High Value,0,0,At-Risk Low Value Customers,55+,High Spend,0.5060256410256411,Medium Retention,1,Champions
2475,23,Male,T-shirt,Clothing,76,North Carolina,M,Olive,Fall,3.2,No,Store Pickup,No,No,19,Bank Transfer,Quarterly,4.0,0,0,0,4,0,Medium Satisfaction,0.0,Low Promo Dependency,0.3876730769230769,Mid Value,0,0,At-Risk Low Value Customers,18-24,High Spend,0.3951025641025641,Low Retention,4,At-Risk Low Value Customers
2476,69,Male,Dress,Clothing,43,California,S,Lavender,Summer,3.5,No,Next Day Air,No,No,36,Venmo,Monthly,1.1944444444444444,0,0,0,5,0,Medium Satisfaction,0.0,Low Promo Dependency,0.3998461538461538,Mid Value,0,0,At-Risk Low Value Customers,55+,Low Spend,0.6898974358974359,High Retention,1,Champions
2477,60,Male,Hat,Accessories,60,Colorado,M,Turquoise,Summer,3.7,No,Next Day Air,No,No,28,Cash,Monthly,2.142857142857143,0,0,0,5,0,Medium Satisfaction,0.0,Low Promo Dependency,0.419826923076923,Mid Value,0,0,At-Risk Low Value Customers,55+,Medium Spend,0.5932051282051283,Medium Retention,1,Champions
2478,25,Male,Gloves,Accessories,40,California,L,Turquoise,Spring,3.8,No,2-Day Shipping,No,No,29,PayPal,Weekly,1.3793103448275863,0,0,0,7,0,Medium Satisfaction,0.0,Low Promo Dependency,0.4092820512820513,Mid Value,0,0,At-Risk Low Value Customers,25-34,Low Spend,0.7162564102564102,High Retention,1,Champions
2479,18,Male,Socks,Clothing,93,Vermont,S,Maroon,Winter,4.8,No,2-Day Shipping,No,No,9,Bank Transfer,Every 3 Months,10.333333333333334,0,0,0,4,1,High Satisfaction,0.0,Low Promo Dependency,0.5006538461538461,High Value,0,0,Stable Mid-Value Customers,18-24,High Spend,0.2776410256410256,Low Retention,0,Stable Mid-Value Customers
2480,37,Male,Dress,Clothing,98,Kansas,S,Olive,Fall,4.2,No,Standard,No,No,26,Credit Card,Every 3 Months,3.769230769230769,0,0,0,4,1,High Satisfaction,0.0,Low Promo Dependency,0.6065512820512821,Premium Value,0,0,Stable Mid-Value Customers,35-44,High Spend,0.4819487179487179,Medium Retention,3,One-Time Bargain Hunters
2481,61,Male,Socks,Clothing,91,Ohio,XL,Maroon,Summer,2.9,No,Next Day Air,No,No,7,Credit Card,Fortnightly,13.0,0,0,0,6,0,Low Satisfaction,0.0,Low Promo Dependency,0.4572051282051282,High Value,0,0,At-Risk Low Value Customers,55+,High Spend,0.4006666666666666,Medium Retention,4,At-Risk Low Value Customers
2482,41,Male,Belt,Accessories,92,New Jersey,XL,Cyan,Fall,2.9,No,Free Shipping,No,No,35,Debit Card,Weekly,2.628571428571429,0,0,0,7,0,Low Satisfaction,0.0,Low Promo Dependency,0.6279615384615385,Premium Value,0,0,At-Risk Low Value Customers,35-44,High Spend,0.7911794871794872,High Retention,1,Champions
2483,69,Male,Handbag,Accessories,87,Arizona,S,Peach,Winter,4.8,No,Next Day Air,No,No,46,Credit Card,Every 3 Months,1.891304347826087,0,0,0,4,1,High Satisfaction,0.0,Low Promo Dependency,0.6624679487179487,Premium Value,1,1,Champions,55+,High Spend,0.7192564102564103,High Retention,3,One-Time Bargain Hunters
2484,32,Male,Skirt,Clothing,96,Arizona,S,Teal,Fall,2.9,No,Standard,No,No,8,Debit Card,Monthly,12.0,0,0,0,5,0,Low Satisfaction,0.0,Low Promo Dependency,0.4525128205128205,High Value,0,0,At-Risk Low Value Customers,25-34,High Spend,0.3546666666666667,Low Retention,4,At-Risk Low Value Customers
2485,60,Male,Hoodie,Clothing,97,New Hampshire,M,Green,Summer,4.8,No,2-Day Shipping,No,No,50,Cash,Every 3 Months,1.94,0,0,0,4,1,High Satisfaction,0.0,Low Promo Dependency,0.7215384615384616,Premium Value,1,1,Champions,55+,High Spend,0.7677948717948718,High Retention,3,One-Time Bargain Hunters
2486,43,Male,Blouse,Clothing,55,Louisiana,M,Beige,Spring,4.6,No,2-Day Shipping,No,No,37,Bank Transfer,Annually,1.4864864864864864,0,0,0,2,1,High Satisfaction,0.0,Low Promo Dependency,0.4591474358974359,High Value,0,0,Stable Mid-Value Customers,35-44,Medium Spend,0.526025641025641,Medium Retention,0,Stable Mid-Value Customers
2487,61,Male,Jeans,Clothing,58,Texas,L,Magenta,Spring,4.4,No,Store Pickup,No,No,6,Credit Card,Fortnightly,9.666666666666666,0,0,0,6,1,High Satisfaction,0.0,Low Promo Dependency,0.4320641025641025,High Value,0,0,Stable Mid-Value Customers,55+,Medium Spend,0.388974358974359,Low Retention,0,Stable Mid-Value Customers
2488,57,Male,Boots,Footwear,21,Montana,L,Violet,Spring,3.0,No,Next Day Air,No,No,16,PayPal,Bi-Weekly,1.3125,0,0,0,1,0,Medium Satisfaction,0.0,Low Promo Dependency,0.0977115384615384,Low Value,0,0,At-Risk Low Value Customers,55+,Low Spend,0.2149487179487179,Low Retention,4,At-Risk Low Value Customers
2489,56,Male,Handbag,Accessories,82,New Hampshire,XL,Charcoal,Summer,4.4,No,Express,No,No,30,PayPal,Monthly,2.7333333333333334,0,0,0,5,1,High Satisfaction,0.0,Low Promo Dependency,0.6093653846153846,Premium Value,0,0,Stable Mid-Value Customers,55+,High Spend,0.6162820512820513,High Retention,3,One-Time Bargain Hunters
2490,66,Male,Coat,Outerwear,34,South Dakota,M,Green,Winter,3.9,No,Express,No,No,50,Venmo,Quarterly,0.68,0,0,0,4,0,Medium Satisfaction,0.0,Low Promo Dependency,0.3913461538461538,Mid Value,0,0,Stable Mid-Value Customers,55+,Low Spend,0.7677948717948718,High Retention,1,Champions
2491,52,Male,Blouse,Clothing,78,Montana,M,Gray,Spring,4.0,No,Free Shipping,No,No,5,Cash,Every 3 Months,15.6,0,0,0,4,1,High Satisfaction,0.0,Low Promo Dependency,0.4270128205128205,High Value,0,0,Stable Mid-Value Customers,45-54,High Spend,0.2322564102564102,Low Retention,0,Stable Mid-Value Customers
2492,63,Male,Handbag,Accessories,47,North Carolina,M,Magenta,Spring,2.5,No,Express,No,No,15,Bank Transfer,Monthly,3.1333333333333333,0,0,0,5,0,Low Satisfaction,0.0,Low Promo Dependency,0.3085641025641026,Low Value,0,0,At-Risk Low Value Customers,55+,Medium Spend,0.4366666666666666,Medium Retention,4,At-Risk Low Value Customers
2493,50,Male,Sunglasses,Accessories,96,South Dakota,S,Silver,Summer,4.1,No,Next Day Air,No,No,34,Bank Transfer,Bi-Weekly,2.823529411764706,0,0,0,1,1,High Satisfaction,0.0,Low Promo Dependency,0.5669871794871795,Premium Value,0,0,Stable Mid-Value Customers,45-54,High Spend,0.4359487179487179,Medium Retention,3,One-Time Bargain Hunters
2494,21,Male,Socks,Clothing,23,Maine,S,Beige,Fall,4.8,No,2-Day Shipping,No,No,6,Venmo,Every 3 Months,3.8333333333333335,0,0,0,4,1,High Satisfaction,0.0,Low Promo Dependency,0.229974358974359,Low Value,0,0,Stable Mid-Value Customers,18-24,Low Spend,0.2456410256410256,Low Retention,0,Stable Mid-Value Customers
2495,42,Male,Shoes,Footwear,27,Oklahoma,S,Peach,Winter,2.6,No,Store Pickup,No,No,26,Debit Card,Annually,1.0384615384615383,0,0,0,2,0,Low Satisfaction,0.0,Low Promo Dependency,0.2001666666666666,Low Value,0,0,At-Risk Low Value Customers,35-44,Low Spend,0.3937948717948717,Low Retention,4,At-Risk Low Value Customers
2496,40,Male,Backpack,Accessories,37,Nebraska,XL,Orange,Spring,3.1,No,Free Shipping,No,No,34,Credit Card,Every 3 Months,1.088235294117647,0,0,0,4,0,Medium Satisfaction,0.0,Low Promo Dependency,0.3256410256410256,Low Value,0,0,At-Risk Low Value Customers,35-44,Low Spend,0.5814871794871794,Medium Retention,1,Champions
2497,67,Male,Scarf,Accessories,79,Illinois,S,Yellow,Summer,3.2,No,Store Pickup,No,No,37,Credit Card,Weekly,2.135135135135135,0,0,0,7,0,Medium Satisfaction,0.0,Low Promo Dependency,0.5891474358974359,Premium Value,0,0,At-Risk Low Value Customers,55+,High Spend,0.812948717948718,High Retention,1,Champions
2498,35,Male,Backpack,Accessories,40,Colorado,M,Violet,Summer,4.2,No,Standard,No,No,28,Bank Transfer,Annually,1.4285714285714286,0,0,0,2,1,High Satisfaction,0.0,Low Promo Dependency,0.3610448717948717,Mid Value,0,0,Stable Mid-Value Customers,35-44,Low Spend,0.4178717948717949,Medium Retention,0,Stable Mid-Value Customers
2499,18,Male,Coat,Outerwear,39,Massachusetts,S,Green,Fall,2.6,No,Next Day Air,No,No,38,Cash,Fortnightly,1.0263157894736843,0,0,0,6,0,Low Satisfaction,0.0,Low Promo Dependency,0.4231730769230769,High Value,0,0,Stable Mid-Value Customers,18-24,Low Spend,0.7688974358974359,High Retention,1,Champions
2500,52,Male,Hoodie,Clothing,73,Louisiana,L,Pink,Summer,3.1,No,Next Day Air,No,No,2,Cash,Quarterly,36.5,0,0,0,4,0,Medium Satisfaction,0.0,Low Promo Dependency,0.2927884615384615,Low Value,0,0,At-Risk Low Value Customers,45-54,Medium Spend,0.192025641025641,Low Retention,4,At-Risk Low Value Customers
2501,59,Male,Gloves,Accessories,84,Massachusetts,M,Violet,Fall,2.9,No,Store Pickup,No,No,32,Cash,Bi-Weekly,2.625,0,0,0,1,0,Low Satisfaction,0.0,Low Promo Dependency,0.412025641025641,Mid Value,0,0,At-Risk Low Value Customers,55+,High Spend,0.411025641025641,Medium Retention,4,At-Risk Low Value Customers
2502,49,Male,Shorts,Clothing,94,West Virginia,M,Violet,Fall,4.6,No,Free Shipping,No,No,30,Venmo,Bi-Weekly,3.1333333333333333,0,0,0,1,1,High Satisfaction,0.0,Low Promo Dependency,0.5368141025641026,Premium Value,0,0,Stable Mid-Value Customers,45-54,High Spend,0.3835641025641025,Low Retention,0,Stable Mid-Value Customers
2503,46,Male,Skirt,Clothing,47,Idaho,L,Pink,Spring,4.1,No,Standard,No,No,17,PayPal,Every 3 Months,2.764705882352941,0,0,0,4,1,High Satisfaction,0.0,Low Promo Dependency,0.373948717948718,Mid Value,0,0,Stable Mid-Value Customers,45-54,Medium Spend,0.371025641025641,Low Retention,0,Stable Mid-Value Customers
2504,69,Male,Boots,Footwear,77,Ohio,M,Violet,Summer,2.5,No,Store Pickup,No,No,5,Debit Card,Bi-Weekly,15.4,0,0,0,1,0,Low Satisfaction,0.0,Low Promo Dependency,0.2507435897435897,Low Value,0,0,At-Risk Low Value Customers,55+,High Spend,0.0867179487179487,Low Retention,4,At-Risk Low Value Customers
2505,56,Male,Shorts,Clothing,94,Rhode Island,M,Turquoise,Winter,4.0,No,Store Pickup,No,No,31,Cash,Bi-Weekly,3.032258064516129,0,0,0,1,1,High Satisfaction,0.0,Low Promo Dependency,0.542551282051282,Premium Value,0,0,Stable Mid-Value Customers,55+,High Spend,0.3973333333333333,Low Retention,0,Stable Mid-Value Customers
2506,27,Male,Handbag,Accessories,75,Illinois,M,Cyan,Summer,3.5,No,Express,No,No,43,PayPal,Quarterly,1.744186046511628,0,0,0,4,0,Medium Satisfaction,0.0,Low Promo Dependency,0.5047884615384615,High Value,1,0,Stable Mid-Value Customers,25-34,High Spend,0.6844871794871795,High Retention,1,Champions
2507,57,Male,Dress,Clothing,82,New York,XL,Orange,Spring,4.4,No,Free Shipping,No,No,19,Venmo,Annually,4.315789473684211,0,0,0,2,1,High Satisfaction,0.0,Low Promo Dependency,0.4658653846153846,High Value,0,0,Stable Mid-Value Customers,55+,High Spend,0.3069487179487179,Low Retention,0,Stable Mid-Value Customers
2508,58,Male,Shoes,Footwear,36,Louisiana,M,Cyan,Fall,2.9,No,Store Pickup,No,No,32,Credit Card,Every 3 Months,1.125,0,0,0,4,0,Low Satisfaction,0.0,Low Promo Dependency,0.3108717948717949,Low Value,0,0,At-Risk Low Value Customers,55+,Low Spend,0.5565641025641026,Medium Retention,1,Champions
2509,23,Male,Sneakers,Footwear,90,California,XL,Indigo,Spring,3.1,No,2-Day Shipping,No,No,5,Debit Card,Bi-Weekly,18.0,0,0,0,1,0,Medium Satisfaction,0.0,Low Promo Dependency,0.298051282051282,Low Value,0,0,At-Risk Low Value Customers,18-24,High Spend,0.0867179487179487,Low Retention,4,At-Risk Low Value Customers
2510,19,Male,Socks,Clothing,48,Washington,M,Black,Spring,4.4,No,Free Shipping,No,No,9,Bank Transfer,Quarterly,5.333333333333333,0,0,0,4,1,High Satisfaction,0.0,Low Promo Dependency,0.3383461538461538,Mid Value,0,0,Stable Mid-Value Customers,18-24,Medium Spend,0.2776410256410256,Low Retention,0,Stable Mid-Value Customers
2511,40,Male,Jacket,Outerwear,42,South Dakota,L,Purple,Winter,4.4,No,Standard,No,No,48,Credit Card,Weekly,0.875,0,0,0,7,1,High Satisfaction,0.0,Low Promo Dependency,0.6121217948717949,Premium Value,0,1,Champions,35-44,Low Spend,0.9447948717948718,High Retention,3,One-Time Bargain Hunters
2512,54,Male,Backpack,Accessories,33,Idaho,M,Cyan,Summer,2.7,No,Store Pickup,No,No,1,PayPal,Quarterly,33.0,0,0,0,4,0,Low Satisfaction,0.0,Low Promo Dependency,0.1427820512820513,Low Value,0,0,At-Risk Low Value Customers,45-54,Low Spend,0.1801025641025641,Low Retention,4,At-Risk Low Value Customers
2513,50,Male,Socks,Clothing,63,North Dakota,M,Green,Summer,4.9,No,Free Shipping,No,No,20,Credit Card,Monthly,3.15,0,0,0,5,1,High Satisfaction,0.0,Low Promo Dependency,0.4889615384615384,High Value,0,0,Stable Mid-Value Customers,45-54,Medium Spend,0.4946666666666667,Medium Retention,0,Stable Mid-Value Customers
2514,69,Male,Handbag,Accessories,53,Washington,L,Teal,Winter,3.5,No,2-Day Shipping,No,No,42,Cash,Annually,1.261904761904762,0,0,0,2,0,Medium Satisfaction,0.0,Low Promo Dependency,0.3774230769230768,Mid Value,0,0,Stable Mid-Value Customers,55+,Medium Spend,0.5850256410256409,Medium Retention,1,Champions
2515,42,Male,Hat,Accessories,37,Alaska,L,Teal,Spring,4.8,No,Free Shipping,No,No,45,PayPal,Bi-Weekly,0.8222222222222222,0,0,0,1,1,High Satisfaction,0.0,Low Promo Dependency,0.4051153846153845,Mid Value,0,0,Stable Mid-Value Customers,35-44,Low Spend,0.5613333333333332,Medium Retention,0,Stable Mid-Value Customers
2516,37,Male,Blouse,Clothing,92,Kansas,M,Magenta,Summer,4.2,No,2-Day Shipping,No,No,41,Cash,Monthly,2.2439024390243905,0,0,0,5,1,High Satisfaction,0.0,Low Promo Dependency,0.7009166666666666,Premium Value,1,1,Champions,35-44,High Spend,0.7485897435897435,High Retention,3,One-Time Bargain Hunters
2517,46,Male,Shorts,Clothing,73,Utah,XL,Brown,Spring,4.6,No,Standard,No,No,36,Debit Card,Quarterly,2.0277777777777777,0,0,0,4,1,High Satisfaction,0.0,Low Promo Dependency,0.5639102564102564,Premium Value,0,0,Stable Mid-Value Customers,45-54,Medium Spend,0.6027179487179487,Medium Retention,3,One-Time Bargain Hunters
2518,64,Male,Shirt,Clothing,38,Wyoming,L,Orange,Spring,2.9,No,Standard,No,No,10,Venmo,Annually,3.8,0,0,0,2,0,Low Satisfaction,0.0,Low Promo Dependency,0.1634038461538461,Low Value,0,0,At-Risk Low Value Customers,55+,Low Spend,0.2003333333333333,Low Retention,4,At-Risk Low Value Customers
2519,20,Male,Boots,Footwear,51,Maine,XL,Blue,Fall,4.0,No,Store Pickup,No,No,31,Venmo,Annually,1.6451612903225807,0,0,0,2,1,High Satisfaction,0.0,Low Promo Dependency,0.4154358974358973,Mid Value,0,0,Stable Mid-Value Customers,18-24,Medium Spend,0.4547179487179487,Medium Retention,0,Stable Mid-Value Customers
2520,40,Male,Jacket,Outerwear,90,Michigan,L,Magenta,Spring,4.9,No,Standard,No,No,21,Credit Card,Quarterly,4.285714285714286,0,0,0,4,1,High Satisfaction,0.0,Low Promo Dependency,0.5495705128205128,Premium Value,0,0,Stable Mid-Value Customers,35-44,High Spend,0.4212564102564102,Medium Retention,0,Stable Mid-Value Customers
2521,64,Male,Jacket,Outerwear,56,Illinois,L,Magenta,Summer,3.1,No,Next Day Air,No,No,16,Cash,Every 3 Months,3.5,0,0,0,4,0,Medium Satisfaction,0.0,Low Promo Dependency,0.3010961538461538,Low Value,0,0,At-Risk Low Value Customers,55+,Medium Spend,0.3604871794871795,Low Retention,4,At-Risk Low Value Customers
2522,29,Male,Handbag,Accessories,33,Minnesota,M,Magenta,Fall,4.4,No,Standard,No,No,18,PayPal,Every 3 Months,1.8333333333333333,0,0,0,4,1,High Satisfaction,0.0,Low Promo Dependency,0.3271730769230769,Mid Value,0,0,Stable Mid-Value Customers,25-34,Low Spend,0.3826410256410256,Low Retention,0,Stable Mid-Value Customers
2523,20,Male,Belt,Accessories,53,Massachusetts,S,Olive,Winter,2.5,No,2-Day Shipping,No,No,20,Debit Card,Weekly,2.65,0,0,0,7,0,Low Satisfaction,0.0,Low Promo Dependency,0.4101794871794871,Mid Value,0,0,At-Risk Low Value Customers,18-24,Medium Spend,0.6062564102564103,High Retention,1,Champions
2524,43,Male,Handbag,Accessories,24,New Jersey,S,Cyan,Spring,3.4,No,Express,No,No,21,Bank Transfer,Annually,1.1428571428571428,0,0,0,2,0,Medium Satisfaction,0.0,Low Promo Dependency,0.1631858974358974,Low Value,0,0,At-Risk Low Value Customers,35-44,Low Spend,0.3331025641025641,Low Retention,4,At-Risk Low Value Customers
2525,60,Male,Coat,Outerwear,59,Kansas,M,Purple,Spring,3.7,No,Express,No,No,23,Credit Card,Quarterly,2.565217391304348,0,0,0,4,0,Medium Satisfaction,0.0,Low Promo Dependency,0.3467692307692308,Mid Value,0,0,At-Risk Low Value Customers,55+,Medium Spend,0.4442564102564103,Medium Retention,4,At-Risk Low Value Customers
2526,39,Male,Sweater,Clothing,72,Kentucky,M,Purple,Winter,4.2,No,Standard,No,No,20,PayPal,Weekly,3.6,0,0,0,7,1,High Satisfaction,0.0,Low Promo Dependency,0.5782179487179487,Premium Value,0,0,Stable Mid-Value Customers,35-44,Medium Spend,0.6062564102564103,High Retention,3,One-Time Bargain Hunters
2527,47,Male,Shorts,Clothing,28,Rhode Island,S,Peach,Spring,3.4,No,Express,No,No,30,PayPal,Bi-Weekly,0.9333333333333332,0,0,0,1,0,Medium Satisfaction,0.0,Low Promo Dependency,0.1946217948717948,Low Value,0,0,At-Risk Low Value Customers,45-54,Low Spend,0.3835641025641025,Low Retention,4,At-Risk Low Value Customers
2528,19,Male,Pants,Clothing,36,Illinois,M,Gold,Fall,3.6,No,Express,No,No,33,Bank Transfer,Every 3 Months,1.0909090909090908,0,0,0,4,0,Medium Satisfaction,0.0,Low Promo Dependency,0.3160961538461538,Low Value,0,0,At-Risk Low Value Customers,18-24,Low Spend,0.5691025641025641,Medium Retention,1,Champions
2529,52,Male,Jewelry,Accessories,47,Alabama,S,Peach,Fall,4.7,No,2-Day Shipping,No,No,31,Debit Card,Monthly,1.5161290322580645,0,0,0,5,1,High Satisfaction,0.0,Low Promo Dependency,0.4891410256410256,High Value,0,0,Stable Mid-Value Customers,45-54,Medium Spend,0.630051282051282,High Retention,3,One-Time Bargain Hunters
2530,34,Male,Gloves,Accessories,62,Tennessee,M,Magenta,Spring,4.7,No,Next Day Air,No,No,48,Bank Transfer,Monthly,1.2916666666666667,0,0,0,5,1,High Satisfaction,0.0,Low Promo Dependency,0.6260961538461538,Premium Value,1,1,Champions,25-34,Medium Spend,0.8332051282051283,High Retention,3,One-Time Bargain Hunters
2531,25,Male,Skirt,Clothing,98,Massachusetts,S,Cyan,Spring,3.6,No,Free Shipping,No,No,28,Debit Card,Weekly,3.5,0,0,0,7,0,Medium Satisfaction,0.0,Low Promo Dependency,0.6159679487179488,Premium Value,0,0,At-Risk Low Value Customers,25-34,High Spend,0.7047948717948718,High Retention,1,Champions
2532,43,Male,Sandals,Footwear,28,Texas,M,Violet,Summer,4.6,No,Free Shipping,No,No,7,Cash,Every 3 Months,4.0,0,0,0,4,1,High Satisfaction,0.0,Low Promo Dependency,0.2541538461538462,Low Value,0,0,Stable Mid-Value Customers,35-44,Low Spend,0.2573333333333333,Low Retention,0,Stable Mid-Value Customers
2533,55,Male,Socks,Clothing,86,Nebraska,S,Charcoal,Summer,2.6,No,Next Day Air,No,No,4,Debit Card,Weekly,21.5,0,0,0,7,0,Low Satisfaction,0.0,Low Promo Dependency,0.4504615384615384,High Value,0,0,At-Risk Low Value Customers,55+,High Spend,0.4173333333333333,Medium Retention,4,At-Risk Low Value Customers
2534,66,Male,Jewelry,Accessories,46,Pennsylvania,S,Blue,Summer,3.1,No,Standard,No,No,49,Cash,Bi-Weekly,0.9387755102040816,0,0,0,1,0,Medium Satisfaction,0.0,Low Promo Dependency,0.3590576923076923,Mid Value,0,0,Stable Mid-Value Customers,55+,Medium Spend,0.6118717948717948,High Retention,1,Champions
2535,41,Male,Sunglasses,Accessories,42,Virginia,XL,Red,Fall,3.2,No,Free Shipping,No,No,22,Cash,Weekly,1.9090909090909087,0,0,0,7,0,Medium Satisfaction,0.0,Low Promo Dependency,0.3819615384615384,Mid Value,0,0,At-Risk Low Value Customers,35-44,Low Spend,0.6324102564102565,High Retention,1,Champions
2536,47,Male,Coat,Outerwear,80,Vermont,S,Purple,Winter,3.9,No,Express,No,No,39,Bank Transfer,Fortnightly,2.051282051282051,0,0,0,6,0,Medium Satisfaction,0.0,Low Promo Dependency,0.5746666666666667,Premium Value,1,0,Stable Mid-Value Customers,45-54,High Spend,0.7805128205128204,High Retention,1,Champions
2537,51,Male,Belt,Accessories,39,Oklahoma,L,Gray,Spring,4.9,No,Express,No,No,45,PayPal,Every 3 Months,0.8666666666666667,0,0,0,4,1,High Satisfaction,0.0,Low Promo Dependency,0.4853846153846154,High Value,0,1,Champions,45-54,Low Spend,0.7068717948717949,High Retention,3,One-Time Bargain Hunters
2538,44,Male,Coat,Outerwear,49,Maine,M,Purple,Summer,4.1,No,2-Day Shipping,No,No,30,PayPal,Fortnightly,1.6333333333333333,0,0,0,6,1,High Satisfaction,0.0,Low Promo Dependency,0.5180576923076923,High Value,0,0,Stable Mid-Value Customers,35-44,Medium Spend,0.6724358974358975,High Retention,3,One-Time Bargain Hunters
2539,18,Male,Scarf,Accessories,32,New Jersey,M,Silver,Summer,4.2,No,Next Day Air,No,No,33,Credit Card,Bi-Weekly,0.9696969696969696,0,0,0,1,1,High Satisfaction,0.0,Low Promo Dependency,0.3276346153846153,Mid Value,0,0,Stable Mid-Value Customers,18-24,Low Spend,0.4235641025641025,Medium Retention,0,Stable Mid-Value Customers
2540,33,Male,Sandals,Footwear,73,Massachusetts,M,Purple,Fall,4.1,No,Next Day Air,No,No,24,Cash,Bi-Weekly,3.0416666666666665,0,0,0,1,1,High Satisfaction,0.0,Low Promo Dependency,0.4303717948717949,High Value,0,0,Stable Mid-Value Customers,25-34,Medium Spend,0.3113333333333333,Low Retention,0,Stable Mid-Value Customers
2541,24,Male,Belt,Accessories,42,New Jersey,M,Charcoal,Summer,3.9,No,Free Shipping,No,No,11,Debit Card,Quarterly,3.8181818181818175,0,0,0,4,0,Medium Satisfaction,0.0,Low Promo Dependency,0.2271602564102564,Low Value,0,0,At-Risk Low Value Customers,18-24,Low Spend,0.3006410256410257,Low Retention,4,At-Risk Low Value Customers
